time,conc,BC637,Abs637,scat450,scat525,scat635,Angstrom,SSA637,total_conc_smps,total_volume,mean_diameter
2018-04-15 03:30:00, 4789.757, 0.748, 4.936, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 04:00:00, 5761.607, 0.672, 4.437, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 04:30:00, 5188.104, 0.513, 3.384, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 05:00:00, 4790.039, 0.611, 4.035, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 05:30:00, 4034.108, 0.446, 2.940, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 06:00:00, 5598.136, 0.666, 4.394, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 06:30:00, 6162.936, 0.742, 4.896, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 07:00:00, 5861.024, 0.979, 6.462, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 07:30:00, 3325.772, 0.381, 2.515, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 08:00:00, 3607.623, 0.512, 3.377, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 08:30:00, 8070.065, 0.783, 5.164, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 09:00:00, 3538.267, 1.151, 7.599, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 09:30:00, 5024.011, 0.253, 1.667, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 10:00:00, 5536.115, 0.472, 3.114, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 10:30:00, 2917.648, 0.118, 0.780, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 11:00:00, 3123.588, 0.398, 2.626, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 11:30:00, 2901.668, 0.499, 3.292, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 12:00:00, 3784.324, -0.086, -0.568, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 12:30:00, 3847.986, 0.492, 3.245, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 13:00:00, 5140.451, 0.490, 3.235, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 13:30:00, 11107.927, 0.189, 1.250, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 14:00:00, 12192.349, 0.141, 0.934, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 14:30:00, 13478.700, 0.507, 3.344, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 15:00:00, 13502.231, -0.027, -0.177, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 15:30:00, 9977.685, 0.331, 2.182, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 16:00:00, 6462.540, 0.167, 1.100, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 16:30:00, 7583.977, 0.149, 0.986, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 17:00:00, 5629.209, 0.140, 0.922, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 17:30:00, 5497.355, 0.413, 2.726, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 18:00:00, 4952.401, 0.192, 1.267, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 18:30:00, 4637.203, 0.214, 1.412, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 19:00:00, 3705.423, 0.506, 3.340, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 19:30:00, 4844.235, 0.385, 2.543, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 20:00:00, 5394.333, 0.799, 5.276, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 20:30:00, 7002.497, 0.362, 2.388, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 21:00:00, 6296.971, 0.393, 2.594, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 21:30:00, 4787.904, 0.184, 1.217, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 22:00:00, 5565.930, 0.031, 0.208, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 22:30:00, 5382.073, 0.947, 6.249, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 23:00:00, 5067.874, 0.169, 1.119, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-15 23:30:00, 6720.567, 0.460, 3.037, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 00:00:00, 7526.494, 0.540, 3.562, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 00:30:00, 7244.833, 0.814, 5.375, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 01:00:00, 5965.511, 0.895, 5.909, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 01:30:00, 3490.682, 0.251, 1.653, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 02:00:00, 3346.679, 0.870, 5.743, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 02:30:00, 3675.554, 0.215, 1.419, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 03:00:00, 3952.611, 0.441, 2.912, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 03:30:00, 4393.749, 0.184, 1.212, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 04:00:00, 4506.520, 0.732, 4.834, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 04:30:00, 2219.820, -0.126, -0.832, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 05:00:00, 4755.208, 0.327, 2.155, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 05:30:00, 3080.167, 1.034, 6.824, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 06:00:00, 3621.962, 0.364, 2.406, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 06:30:00, 3960.957, 0.184, 1.217, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 07:00:00, 5759.518, 0.250, 1.650, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 07:30:00, 4473.617, 0.493, 3.255, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 08:00:00, 4890.813, 0.594, 3.918, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 08:30:00, 6259.552, 0.592, 3.906, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 09:00:00, 6571.367, -0.068, -0.448, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 09:30:00, 8477.178, 0.149, 0.986, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 10:00:00, 8131.774, 0.666, 4.396, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 10:30:00, 3912.397, 0.726, 4.790, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 11:00:00, 3377.286, 0.694, 4.580, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 11:30:00, 3370.638, 1.221, 8.057, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 12:00:00, 2455.607, 1.454, 9.595, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 12:30:00, 2375.120, 0.988, 6.518, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 13:00:00, 2847.417, 0.981, 6.471, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 13:30:00, 2372.935, 1.044, 6.890, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 14:00:00, 3068.213, 0.859, 5.670, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 14:30:00, 3909.871, 0.790, 5.216, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 15:00:00, 5936.255, 0.716, 4.727, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 15:30:00, 5300.023, 0.977, 6.445, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 16:00:00, 4513.998, 0.935, 6.170, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 16:30:00, 6137.012, 0.638, 4.213, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 17:00:00, 9121.381, 0.811, 5.355, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 17:30:00, 11326.406, 0.981, 6.473, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 18:00:00, 7213.817, 0.774, 5.108, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 18:30:00, 5635.739, 1.112, 7.341, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 19:00:00, 5347.899, 1.746, 11.525, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 19:30:00, 6245.266, 1.524, 10.055, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 20:00:00, 6590.415, 2.193, 14.470, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 20:30:00, 5795.707, 0.884, 5.831, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 21:00:00, 3796.036, 1.534, 10.124, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 21:30:00, 4191.180, 0.332, 2.191, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 22:00:00, 4267.353, 1.634, 10.783, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 22:30:00, 4273.984, 0.156, 1.027, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 23:00:00, 3315.984, 0.428, 2.826, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-16 23:30:00, 2563.940, 1.117, 7.370, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 00:00:00, 2486.023, 0.472, 3.117, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 00:30:00, 2407.225, 0.464, 3.065, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 01:00:00, 2241.689, 0.539, 3.554, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 01:30:00, 2017.328, 0.832, 5.490, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 02:00:00, 1834.107, 0.486, 3.208, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 02:30:00, 1838.956, 0.565, 3.729, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 03:00:00, 2059.987, 0.537, 3.544, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 03:30:00, 2363.851, 0.383, 2.529, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 04:00:00, 2202.220, 0.111, 0.730, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 04:30:00, 3413.174, 0.537, 3.542, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 05:00:00, 3154.062, 0.330, 2.178, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 05:30:00, 2972.206, 0.689, 4.548, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 06:00:00, 2519.502, 0.111, 0.730, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 06:30:00, 2294.694, 0.368, 2.428, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 07:00:00, 2340.325, 0.451, 2.979, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 07:30:00, 2377.526, 0.351, 2.319, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 08:00:00, 2255.943, 1.000, 6.599, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 08:30:00, 2634.580, 0.562, 3.710, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 09:00:00, 4714.875, 1.002, 6.614, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 09:30:00, 9924.259, 1.339, 8.835, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 10:00:00, 10123.580, 3.003, 19.817, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 10:30:00, 4288.212, 0.765, 5.048, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 11:00:00, 3808.495, 0.183, 1.207, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 11:30:00, 3909.843, 0.197, 1.300, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 12:00:00, 5282.008, 0.168, 1.111, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 12:30:00, 10838.568, 0.086, 0.569, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 13:00:00, 12552.763, 0.184, 1.215, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 13:30:00, 13451.430, 0.129, 0.850, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 14:00:00, 14076.743, 0.136, 0.900, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 14:30:00, 13019.473, 0.173, 1.142, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 15:00:00, 11745.280, -0.007, -0.050, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 15:30:00, 10643.032, 0.033, 0.215, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 16:00:00, 10626.951, 0.072, 0.478, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 16:30:00, 11743.172, 0.137, 0.906, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 17:00:00, 14431.940, 0.070, 0.463, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 17:30:00, 14813.831, 0.108, 0.712, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 18:00:00, 12624.396, 0.269, 1.775, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 18:30:00, 11560.814, 0.184, 1.213, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 19:00:00, 9596.271, 0.313, 2.064, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 19:30:00, 10667.753, 0.383, 2.529, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 20:00:00, 11490.200, 0.450, 2.970, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 20:30:00, 9994.731, 0.438, 2.893, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 21:00:00, 11331.156, 0.600, 3.962, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 21:30:00, 12426.713, 0.608, 4.015, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 22:00:00, 12836.868, 0.578, 3.813, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 22:30:00, 11266.663, 0.451, 2.975, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 23:00:00, 10007.267, 0.457, 3.016, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-17 23:30:00, 8748.000, 0.313, 2.063, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 00:00:00, 7883.594, 0.335, 2.209, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 00:30:00, 6876.866, 0.284, 1.877, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 01:00:00, 6545.729, 0.428, 2.825, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 01:30:00, 6353.984, 0.449, 2.967, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 02:00:00, 5937.568, 0.497, 3.279, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 02:30:00, 6343.821, 0.436, 2.875, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 03:00:00, 6074.587, 0.369, 2.434, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 03:30:00, 6196.108, 0.406, 2.676, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 04:00:00, 6127.661, 0.513, 3.388, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 04:30:00, 6420.416, 0.535, 3.533, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 05:00:00, 5350.249, 0.372, 2.455, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 05:30:00, 4737.788, 0.475, 3.138, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 06:00:00, 4753.066, 0.415, 2.741, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 06:30:00, 4664.781, 0.297, 1.959, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 07:00:00, 5982.362, 0.513, 3.387, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 07:30:00, 4967.824, 0.306, 2.017, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 08:00:00, 6267.696, 0.565, 3.727, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 08:30:00, 7094.332, 0.487, 3.213, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 09:00:00, 5640.652, 0.457, 3.016, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 09:30:00, 5593.483, 0.395, 2.604, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 10:00:00, 6320.094, 0.538, 3.551, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 10:30:00, 7394.949, 0.650, 4.292, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 11:00:00, 6717.635, 0.385, 2.543, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 11:30:00, 6023.569, 0.415, 2.740, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 12:00:00, 5729.013, 0.419, 2.764, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 12:30:00, 5503.637, 0.292, 1.929, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 13:00:00, 6525.125, 0.316, 2.083, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 13:30:00, 7235.537, 0.316, 2.087, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
2018-04-18 14:00:00, 7217.391, 0.148, 0.980, NaN, NaN, NaN, NaN, NaN, 14984.527, 15.222, 22.930
2018-04-18 14:30:00, 7453.555, -0.017, -0.114, NaN, NaN, NaN, NaN, NaN, 13605.759, 13.376, 22.850
2018-04-18 15:00:00, 6964.787, -0.112, -0.738, NaN, NaN, NaN, NaN, NaN, 12044.084, 12.965, 23.108
2018-04-18 15:30:00, 9091.128, 0.031, 0.202, NaN, NaN, NaN, NaN, NaN, 12152.455, 11.423, 23.075
2018-04-18 16:00:00, 6336.426, -0.065, -0.431, NaN, NaN, NaN, NaN, NaN, 9733.256, 8.871, 22.570
2018-04-18 16:30:00, 6480.627, 0.015, 0.100, NaN, NaN, NaN, NaN, NaN, 9520.088, 9.008, 22.660
2018-04-18 17:00:00, 8098.324, 0.036, 0.238, NaN, NaN, NaN, NaN, NaN, 9712.447, 8.537, 22.932
2018-04-18 17:30:00, 8652.354, 0.109, 0.723, NaN, NaN, NaN, NaN, NaN, 9884.231, 8.905, 23.228
2018-04-18 18:00:00, 8658.717, 0.182, 1.203, NaN, NaN, NaN, NaN, NaN, 9815.847, 9.240, 23.970
2018-04-18 18:30:00, 7652.907, 0.285, 1.882, NaN, NaN, NaN, NaN, NaN, 9540.111, 8.194, 24.157
2018-04-18 19:00:00, 8435.334, 0.357, 2.360, NaN, NaN, NaN, NaN, NaN, 9959.648, 10.148, 24.268
2018-04-18 19:30:00, 8733.646, 0.762, 5.028, NaN, NaN, NaN, NaN, NaN, 10520.563, 10.068, 24.747
2018-04-18 20:00:00, 10640.705, 0.763, 5.032, NaN, NaN, NaN, NaN, NaN, 12887.699, 12.734, 24.087
2018-04-18 20:30:00, 13090.336, 0.883, 5.827, NaN, NaN, NaN, NaN, NaN, 14933.590, 14.493, 24.982
2018-04-18 21:00:00, 12655.536, 1.057, 6.978, NaN, NaN, NaN, NaN, NaN, 15387.485, 15.286, 25.822
2018-04-18 21:30:00, 18455.472, 1.672, 11.033, NaN, NaN, NaN, NaN, NaN, 18585.422, 20.221, 27.633
2018-04-18 22:00:00, 10877.415, 1.111, 7.330, NaN, NaN, NaN, NaN, NaN, 15529.708, 17.803, 26.075
2018-04-18 22:30:00, 15032.452, 1.386, 9.149, NaN, NaN, NaN, NaN, NaN, 17397.372, 19.937, 27.657
2018-04-18 23:00:00, 10334.842, 0.621, 4.099, NaN, NaN, NaN, NaN, NaN, 15403.205, 17.374, 27.998
2018-04-18 23:30:00, 12139.236, 0.604, 3.984, NaN, NaN, NaN, NaN, NaN, 16972.176, 22.622, 30.922
2018-04-19 00:00:00, 14083.762, 1.200, 7.918, NaN, NaN, NaN, NaN, NaN, 18204.519, 30.635, 34.562
2018-04-19 00:30:00, 11726.096, 0.921, 6.082, NaN, NaN, NaN, NaN, NaN, 17031.387, 27.598, 33.667
2018-04-19 01:00:00, 9608.001, 0.729, 4.814, NaN, NaN, NaN, NaN, NaN, 15899.998, 25.412, 32.168
2018-04-19 01:30:00, 9394.071, 0.695, 4.586, NaN, NaN, NaN, NaN, NaN, 15516.949, 25.161, 31.448
2018-04-19 02:00:00, 9286.942, 0.689, 4.549, NaN, NaN, NaN, NaN, NaN, 15699.838, 24.253, 30.662
2018-04-19 02:30:00, 8258.018, 0.742, 4.898, NaN, NaN, NaN, NaN, NaN, 15472.048, 23.199, 29.525
2018-04-19 03:00:00, 7966.217, 0.741, 4.891, NaN, NaN, NaN, NaN, NaN, 14970.914, 22.415, 29.658
2018-04-19 03:30:00, 8467.765, 0.689, 4.547, NaN, NaN, NaN, NaN, NaN, 15473.611, 22.084, 28.768
2018-04-19 04:00:00, 8742.984, 0.707, 4.663, NaN, NaN, NaN, NaN, NaN, 15472.593, 21.270, 28.572
2018-04-19 04:30:00, 7939.597, 0.627, 4.137, NaN, NaN, NaN, NaN, NaN, 15089.222, 21.388, 27.527
2018-04-19 05:00:00, 8603.326, 0.678, 4.474, NaN, NaN, NaN, NaN, NaN, 15300.255, 20.995, 27.162
2018-04-19 05:30:00, 9500.889, 0.405, 2.671, NaN, NaN, NaN, NaN, NaN, 15781.494, 21.043, 27.925
2018-04-19 06:00:00, 8985.844, 0.799, 5.270, NaN, NaN, NaN, NaN, NaN, 15244.903, 21.510, 27.385
2018-04-19 06:30:00, 6461.289, 0.615, 4.061, NaN, NaN, NaN, NaN, NaN, 14786.055, 20.343, 27.330
2018-04-19 07:00:00, 6249.143, 0.399, 2.630, NaN, NaN, NaN, NaN, NaN, 14798.257, 22.541, 26.887
2018-04-19 07:30:00, 8518.040, 0.770, 5.081, NaN, NaN, NaN, NaN, NaN, 15659.041, 21.396, 27.332
2018-04-19 08:00:00, 10728.144, 0.722, 4.764, NaN, NaN, NaN, NaN, NaN, 16289.856, 22.034, 27.385
2018-04-19 08:30:00, 13422.425, 1.871, 12.346, NaN, NaN, NaN, NaN, NaN, 17304.891, 23.156, 27.485
2018-04-19 09:00:00, 15089.546, 1.777, 11.725, NaN, NaN, NaN, NaN, NaN, 18131.998, 24.037, 27.413
2018-04-19 09:30:00, 10373.132, 1.348, 8.899, NaN, NaN, NaN, NaN, NaN, 16236.761, 21.293, 26.303
2018-04-19 10:00:00, 9263.831, 1.199, 7.916, NaN, NaN, NaN, NaN, NaN, 16427.149, 21.736, 26.057
2018-04-19 10:30:00, 14373.958, 1.658, 10.945, NaN, NaN, NaN, NaN, NaN, 18846.834, 24.206, 27.633
2018-04-19 11:00:00, 9110.757, 1.025, 6.766, NaN, NaN, NaN, NaN, NaN, 16229.132, 17.901, 24.592
2018-04-19 11:30:00, 8059.887, 0.612, 4.036, NaN, NaN, NaN, NaN, NaN, 15087.780, 16.728, 23.938
2018-04-19 12:00:00, 7254.346, 0.477, 3.148, NaN, NaN, NaN, NaN, NaN, 14255.901, 14.552, 22.782
2018-04-19 12:30:00, 7189.883, 0.438, 2.890, NaN, NaN, NaN, NaN, NaN, 13840.818, 15.300, 22.400
2018-04-19 13:00:00, 7888.894, 0.501, 3.303, NaN, NaN, NaN, NaN, NaN, 13498.696, 14.190, 24.768
2018-04-19 13:30:00, 11362.019, 0.453, 2.991, NaN, NaN, NaN, NaN, NaN, 14000.522, 13.730, 23.038
2018-04-19 14:00:00, 9830.363, 0.463, 3.057, NaN, NaN, NaN, NaN, NaN, 12910.029, 14.474, 25.668
2018-04-19 14:30:00, 12271.450, 0.259, 1.708, NaN, NaN, NaN, NaN, NaN, 13067.665, 12.478, 24.180
2018-04-19 15:00:00, 50930.381, 0.226, 1.492, NaN, NaN, NaN, NaN, NaN, 31576.679, 24.469, 26.050
2018-04-19 15:30:00, 55602.814, 0.328, 2.165, NaN, NaN, NaN, NaN, NaN, 33762.692, 19.701, 24.733
2018-04-19 16:00:00, 36445.347, 0.227, 1.500, NaN, NaN, NaN, NaN, NaN, 22359.094, 17.221, 26.295
2018-04-19 16:30:00, 32516.815, 0.133, 0.876, NaN, NaN, NaN, NaN, NaN, 19093.444, 16.672, 26.537
2018-04-19 17:00:00, 26366.965, 0.282, 1.858, NaN, NaN, NaN, NaN, NaN, 15867.702, 14.703, 26.757
2018-04-19 17:30:00, 27779.936, 0.366, 2.417, NaN, NaN, NaN, NaN, NaN, 17977.810, 16.877, 29.797
2018-04-19 18:00:00, 24955.772, 0.536, 3.535, NaN, NaN, NaN, NaN, NaN, 16885.123, 17.058, 32.313
2018-04-19 18:30:00, 17976.887, 0.785, 5.182, NaN, NaN, NaN, NaN, NaN, 14267.326, 18.911, 37.485
2018-04-19 19:00:00, 15132.682, 0.968, 6.388, NaN, NaN, NaN, NaN, NaN, 12759.393, 20.697, 39.928
