building,well,depth_level,time,ch4,ch4_peak,co2,o2,h2s,co,bal,well pressure,field_notes,voc,lel,comments
Enfermaria,PMG-70,A,2022-03-07 00:00:00,0.0,0.0,0.015,0.189,1.0,0.0,0.7959999999999999,0.03,,0.0,0.0,
Enfermaria,PMG-70,B,2022-03-07 00:00:00,0.0,0.0,0.004,0.204,2.0,0.0,0.792,-0.04,,0.0,0.0,
Enfermaria,PMG-71,A,2022-03-07 00:00:00,0.0,0.0,0.002,0.204,1.0,0.0,0.794,-0.17,,0.0,0.0,
Enfermaria,PMG-71,B,2022-03-07 00:00:00,0.0,0.0,0.004,0.133,1.0,0.0,0.863,-1.41,A,0.0,0.0,
Enfermaria,PMG-72,A,2022-03-07 00:00:00,0.0,0.0,0.001,0.204,1.0,0.0,0.795,-0.03,,0.0,0.0,
Enfermaria,PMG-72,B,2022-03-07 00:00:00,0.0,0.0,0.06,0.08900000000000001,2.0,0.0,0.851,-0.08,,0.0,0.0,
Enfermaria,PMG-73,A,2022-03-07 00:00:00,0.0,0.0,0.003,0.202,1.0,0.0,0.795,0.13,,0.0,0.0,
Enfermaria,PMG-73,B,2022-03-07 00:00:00,0.0,0.0,0.001,0.205,1.0,0.0,0.794,-0.06,,0.0,0.0,
Enfermaria,PMG-74,A,2022-03-07 00:00:00,0.0,0.0,0.012,0.188,1.0,0.0,0.8,0.03,,0.0,0.0,
Enfermaria,PMG-74,B,2022-03-07 00:00:00,0.0,0.0,0.006,0.194,2.0,0.0,0.8,-0.44,A,0.0,0.0,
Enfermaria,PMG-75,A,2022-03-07 00:00:00,0.0,0.0,0.01,0.192,1.0,0.0,0.7979999999999999,-0.08,,0.0,0.0,
Enfermaria,PMG-75,B,2022-03-07 00:00:00,0.0,0.0,0.044,0.101,1.0,0.0,0.855,-0.11,,0.0,0.0,
Enfermaria,PMG-76,A,2022-03-07 00:00:00,0.0,0.0,0.008,0.201,1.0,0.0,0.7909999999999999,-0.04,,0.0,0.0,
Enfermaria,PMG-76,B,2022-03-07 00:00:00,0.0,0.0,0.032,0.137,1.0,0.0,0.831,-0.03,,0.0,0.0,
CAT,PMG-82,A,2022-03-07 00:00:00,0.0,0.0,0.071,0.139,1.0,0.0,0.79,0.01,,0.0,0.0,
CAT,PMG-82,B,2022-03-07 00:00:00,0.0,0.0,0.103,0.08900000000000001,1.0,0.0,0.8079999999999999,0.02,,0.0,0.0,
CAT,PMG-83,A,2022-03-07 00:00:00,0.0,0.0,0.055,0.184,1.0,0.0,0.7609999999999999,0.0,,0.0,0.0,
CAT,PMG-83,B,2022-03-07 00:00:00,0.0,0.0,0.092,0.102,1.0,0.0,0.8059999999999999,-0.03,,0.0,0.0,
CAT,PMG-94,A,2022-03-07 00:00:00,0.0,0.0,0.005,0.202,1.0,0.0,0.7929999999999999,0.16,,0.0,0.0,
CAT,PMG-94,B,2022-03-07 00:00:00,0.0,0.0,0.077,0.123,1.0,0.0,0.8,-0.01,,0.0,0.0,
CAT,PMG-95,A,2022-03-07 00:00:00,0.0,0.0,0.034,0.178,1.0,0.0,0.7879999999999999,0.06,,0.0,0.0,
CAT,PMG-95,B,2022-03-07 00:00:00,0.0,0.0,0.094,0.143,1.0,0.0,0.763,-0.11,,0.0,0.0,
CAT,PMG-96,A,2022-03-07 00:00:00,0.0,0.0,0.01,0.198,1.0,0.0,0.792,0.0,,0.0,0.0,
CAT,PMG-96,B,2022-03-07 00:00:00,0.0,0.0,0.083,0.084,1.0,0.0,0.833,0.08,,0.0,0.0,
CAT,PMG-97,A,2022-03-07 00:00:00,0.0,0.0,0.011,0.197,1.0,0.0,0.792,-0.12,,0.0,0.0,
CAT,PMG-97,B,2022-03-07 00:00:00,0.0,0.0,0.057,0.13,1.0,0.0,0.813,-0.02,,0.0,0.0,
CAT,PMG-98,A,2022-03-07 00:00:00,0.0,0.0,0.014,0.194,1.0,0.0,0.792,0.08,,0.0,0.0,
CAT,PMG-98,B,2022-03-07 00:00:00,0.0,0.0,0.01,0.199,1.0,0.0,0.7909999999999999,0.15,,0.0,0.0,
Incubadora,PMG-88,A,2022-03-07 00:00:00,0.0,0.0,0.004,0.206,1.0,1.0,0.79,-0.12,,0.0,0.0,
Incubadora,PMG-88,B,2022-03-07 00:00:00,0.0,0.0,0.009000000000000001,0.199,1.0,0.0,0.792,-0.03,,0.0,0.0,
Incubadora,PMG-89,A,2022-03-07 00:00:00,0.0,0.0,0.006,0.204,1.0,0.0,0.79,-0.04,,0.0,0.0,
Incubadora,PMG-89,B,2022-03-07 00:00:00,0.0,0.0,0.018,0.194,1.0,0.0,0.7879999999999999,-0.01,,0.0,0.0,
Incubadora,PMG-90,A,2022-03-07 00:00:00,0.0,0.0,0.008,0.202,1.0,0.0,0.79,-0.1,,0.0,0.0,
Incubadora,PMG-90,B,2022-03-07 00:00:00,0.0,0.0,0.024,0.193,1.0,0.0,0.7829999999999999,-0.03,,0.0,0.0,
Incubadora,PMG-91,A,2022-03-07 00:00:00,0.0,0.0,0.006,0.199,1.0,0.0,0.795,-0.05,,0.0,0.0,
Incubadora,PMG-91,B,2022-03-07 00:00:00,0.0,0.0,0.028,0.176,1.0,0.0,0.7959999999999999,-0.09,,0.0,0.0,
Incubadora,PMG-92,A,2022-03-07 00:00:00,0.0,0.0,0.008,0.196,1.0,0.0,0.7959999999999999,-0.02,,0.0,0.0,
Incubadora,PMG-92,B,2022-03-07 00:00:00,0.0,0.0,0.014,0.191,1.0,0.0,0.795,-0.06,,0.0,0.0,
Incubadora,PMG-93,A,2022-03-07 00:00:00,0.0,0.0,0.008,0.202,1.0,0.0,0.79,-0.13,,0.0,0.0,
Incubadora,PMG-93,B,2022-03-07 00:00:00,0.0,0.0,0.013,0.191,1.0,0.0,0.7959999999999999,-0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-102,,2022-03-07 00:00:00,0.0,0.0,0.001,0.206,2.0,0.0,0.7929999999999999,0.0,,0.0,0.0,
Ginásio Poliesportivo,PMG-103,,2022-03-07 00:00:00,0.0,0.0,0.003,0.204,1.0,0.0,0.7929999999999999,0.07,,0.0,0.0,
Ginásio Poliesportivo,PMG-104,,2022-03-07 00:00:00,0.0,0.0,0.006,0.199,1.0,0.0,0.795,0.07,,0.0,0.0,
Ginásio Poliesportivo,PMG-105,,2022-03-07 00:00:00,0.0,0.0,0.024,0.192,2.0,0.0,0.784,-0.08,,0.0,0.0,
Ginásio Poliesportivo,PMG-106,,2022-03-07 00:00:00,0.0,0.0,0.009000000000000001,0.198,1.0,0.0,0.7929999999999999,0.13,,0.0,0.0,
Ginásio Poliesportivo,PMG-107,,2022-03-07 00:00:00,0.0,0.0,0.019,0.189,1.0,0.0,0.792,0.01,,0.0,0.0,
Ginásio Poliesportivo,PMG-108,,2022-03-07 00:00:00,0.0,0.0,0.004,0.198,2.0,0.0,0.7979999999999999,0.03,,0.0,0.0,
Ginásio Poliesportivo,PMG-109,A,2022-03-07 00:00:00,0.0,0.0,0.002,0.205,1.0,0.0,0.7929999999999999,0.09,,0.0,0.0,
Ginásio Poliesportivo,PMG-109,B,2022-03-07 00:00:00,0.0,0.0,0.016,0.19,2.0,0.0,0.794,0.02,,0.0,0.0,
Ginásio Poliesportivo,PMG-110,A,2022-03-07 00:00:00,0.0,0.0,0.001,0.206,2.0,0.0,0.7929999999999999,0.08,,0.0,0.0,
Ginásio Poliesportivo,PMG-110,B,2022-03-07 00:00:00,0.0,0.0,0.028,0.167,1.0,0.0,0.805,0.04,,0.0,0.0,
Ginásio Poliesportivo,PMG-111,A,2022-03-07 00:00:00,0.0,0.0,0.0,0.207,2.0,0.0,0.7929999999999999,0.04,,0.0,0.0,
Ginásio Poliesportivo,PMG-111,B,2022-03-07 00:00:00,0.0,0.0,0.001,0.205,1.0,0.0,0.794,0.02,,0.0,0.0,
Ginásio Poliesportivo,PMG-112,,2022-03-07 00:00:00,0.0,0.0,0.003,0.204,2.0,0.0,0.7929999999999999,0.02,,0.0,0.0,
Portaria P3,PMG-119,A,2022-03-07 00:00:00,0.0,0.0,0.006999999999999999,0.202,2.0,0.0,0.7909999999999999,-0.02,,0.0,0.0,
Portaria P3,PMG-119,B,2022-03-07 00:00:00,0.0,0.0,0.003,0.204,2.0,0.0,0.7929999999999999,0.07,,0.0,0.0,
Portaria P3,PMG-119,C,2022-03-07 00:00:00,0.0,0.0,0.002,0.206,2.0,0.0,0.792,0.02,,0.0,0.0,
Portaria P3,PMG-120,A,2022-03-07 00:00:00,0.0,0.0,0.001,0.207,2.0,0.0,0.792,0.03,,0.0,0.0,
Portaria P3,PMG-120,B,2022-03-07 00:00:00,0.0,0.0,0.0,0.207,1.0,0.0,0.7929999999999999,0.02,,0.0,0.0,
Portaria P3,PMG-120,C,2022-03-07 00:00:00,0.0,0.0,0.001,0.207,2.0,0.0,0.792,-0.38,A,0.0,0.0,
Transportes,PMG-121,A,2022-03-07 00:00:00,0.0,0.0,0.001,0.209,1.0,0.0,0.79,0.0,,0.0,0.0,
Transportes,PMG-121,B,2022-03-07 00:00:00,0.0,0.0,0.001,0.209,1.0,0.0,0.79,0.01,,0.0,0.0,
Transportes,PMG-122,A,2022-03-07 00:00:00,0.0,0.0,0.001,0.207,1.0,0.0,0.792,-0.05,,0.0,0.0,
Transportes,PMG-122,B,2022-03-07 00:00:00,0.0,0.0,0.002,0.207,1.0,0.0,0.7909999999999999,-9.58,A,0.0,0.0,
Transportes,PMG-123,A,2022-03-07 00:00:00,0.0,0.0,0.003,0.204,1.0,0.0,0.7929999999999999,-0.05,,0.0,0.0,
Transportes,PMG-123,B,2022-03-07 00:00:00,0.0,0.0,0.003,0.203,1.0,0.0,0.794,-0.59,E,0.0,0.0,
Transportes,PMG-124,A,2022-03-07 00:00:00,0.0,0.0,0.009000000000000001,0.196,1.0,0.0,0.795,-0.09,,0.0,0.0,
Transportes,PMG-124,B,2022-03-07 00:00:00,0.0,0.0,0.006,0.205,1.0,0.0,0.789,-10.11,A,0.0,0.0,
Guarda Universitário,PMG-125,A,2022-03-07 00:00:00,0.0,0.0,0.005,0.206,1.0,0.0,0.789,-0.11,,0.0,0.0,
Guarda Universitário,PMG-125,B,2022-03-07 00:00:00,0.0,0.0,0.002,0.207,1.0,0.0,0.7909999999999999,-1.49,A,0.0,0.0,
Guarda Universitário,PMG-126,A,2022-03-07 00:00:00,0.0,0.0,0.005,0.204,2.0,0.0,0.7909999999999999,0.07,,0.0,0.0,
Guarda Universitário,PMG-126,B,2022-03-07 00:00:00,0.0,0.0,0.046,0.168,2.0,0.0,0.7859999999999999,-1.49,A,0.0,0.0,
Guarda Universitário,PMG-127,A,2022-03-07 00:00:00,0.0,0.0,0.006,0.206,1.0,0.0,0.7879999999999999,-0.07,,0.0,0.0,
Guarda Universitário,PMG-127,B,2022-03-07 00:00:00,0.0,0.0,0.028,0.193,1.0,0.0,0.779,-0.01,,0.0,0.0,
Guarda Universitário,PMG-128,A,2022-03-07 00:00:00,0.0,0.0,0.006999999999999999,0.203,1.0,0.0,0.79,-0.09,,0.0,0.0,
Guarda Universitário,PMG-128,B,2022-03-07 00:00:00,0.0,0.0,0.045,0.176,2.0,0.0,0.779,-2.63,A,0.0,0.0,
Guarda Universitário,PMG-129,A,2022-03-07 00:00:00,0.0,0.0,0.018,0.202,1.0,0.0,0.78,-0.03,,0.0,0.0,
Guarda Universitário,PMG-129,B,2022-03-07 00:00:00,0.0,0.0,0.011,0.199,1.0,0.0,0.79,-0.13,,0.0,0.0,
Guarda Universitário,PMG-130,A,2022-03-07 00:00:00,0.0,0.0,0.005,0.203,2.0,0.0,0.792,-0.1,,0.0,0.0,
Guarda Universitário,PMG-130,B,2022-03-07 00:00:00,0.0,0.0,0.02,0.194,1.0,0.0,0.7859999999999999,-0.29,,0.0,0.0,
Guarda Universitário,PMG-131,A,2022-03-07 00:00:00,0.0,0.0,0.008,0.203,1.0,0.0,0.789,-0.05,,0.0,0.0,
Guarda Universitário,PMG-131,B,2022-03-07 00:00:00,0.0,0.0,0.012,0.196,2.0,0.0,0.792,-0.08,,0.0,0.0,
Edifício I-1    Parte 1,PMG-16,A,2022-03-14 00:00:00,0.0,0.0,0.039,0.173,1.0,0.0,0.7879999999999999,-0.1,,0.0,0.0,
Edifício I-1    Parte 1,PMG-16,B,2022-03-14 00:00:00,0.0,0.0,0.044,0.163,1.0,0.0,0.7929999999999999,-0.08,,0.0,0.0,
Edifício I-1    Parte 1,PMG-17,A,2022-03-14 00:00:00,0.0,0.0,0.021,0.192,1.0,0.0,0.787,-0.05,,0.0,0.0,
Edifício I-1    Parte 1,PMG-17,B,2022-03-14 00:00:00,0.0,0.0,0.026,0.185,1.0,0.0,0.789,0.04,,0.0,0.0,
Edifício I-1    Parte 1,PMG-18,A,2022-03-14 00:00:00,0.0,0.0,0.004,0.209,1.0,0.0,0.787,-0.02,,0.0,0.0,
Edifício I-1    Parte 1,PMG-18,B,2022-03-14 00:00:00,0.0,0.0,0.031,0.19,1.0,0.0,0.779,-0.06,,0.0,0.0,
Edifício I-1    Parte 1,PMG-20,A,2022-03-14 00:00:00,0.0,0.0,0.011,0.202,1.0,0.0,0.787,0.03,,0.0,0.0,
Edifício I-1    Parte 1,PMG-20,B,2022-03-14 00:00:00,0.0,0.0,0.006,0.208,1.0,0.0,0.7859999999999999,-0.03,,0.0,0.0,
Edifício I-1    Parte 1,PMG-22,A,2022-03-14 00:00:00,0.0,0.0,0.009000000000000001,0.205,1.0,0.0,0.7859999999999999,-0.08,,0.0,0.0,
Edifício I-1    Parte 1,PMG-22,B,2022-03-14 00:00:00,0.0,0.0,0.04,0.159,1.0,0.0,0.8009999999999999,-0.03,,0.0,0.0,
Edifício I-1    Parte 1,PMG-23,A,2022-03-14 00:00:00,0.0,0.0,0.01,0.199,1.0,0.0,0.7909999999999999,-0.02,,0.0,0.0,
Edifício I-1    Parte 1,PMG-23,B,2022-03-14 00:00:00,0.0,0.0,0.013,0.196,1.0,0.0,0.7909999999999999,0.04,,0.0,0.0,
Edifício I-1    Parte 1,PMG-113,A,2022-03-14 00:00:00,0.0,0.0,0.0,0.212,1.0,0.0,0.7879999999999999,-0.07,,0.0,0.0,
Edifício I-1    Parte 1,PMG-113,B,2022-03-14 00:00:00,0.0,0.0,0.025,0.182,1.0,0.0,0.7929999999999999,-0.47,,0.0,0.0,
Edifício I-1    Parte 1,PMG-114,A,2022-03-14 00:00:00,0.0,0.0,0.006999999999999999,0.201,1.0,0.0,0.792,-0.06,,0.0,0.0,
Edifício I-1    Parte 1,PMG-114,B,2022-03-14 00:00:00,0.077,0.077,0.068,0.071,1.0,0.0,0.784,-0.11,,2.0,1.0,
Edifício I-1    Parte 1,PMG-115,A,2022-03-14 00:00:00,0.0,0.0,0.006,0.205,1.0,0.0,0.789,-0.13,,0.0,0.0,
Edifício I-1    Parte 1,PMG-115,B,2022-03-14 00:00:00,0.0,0.0,0.025,0.192,1.0,0.0,0.7829999999999999,-0.19,,0.0,0.0,
Edifício I-1    Parte 2,PMG-11,A,2022-03-14 00:00:00,0.0,0.0,0.025,0.188,1.0,0.0,0.787,-0.01,,0.0,0.0,
Edifício I-1    Parte 2,PMG-11,B,2022-03-14 00:00:00,0.117,0.117,0.063,0.112,1.0,0.0,0.708,-0.63,A,,1.0,N/M - Não foi possível monitorar por motivo de água/entope
Edifício I-1    Parte 2,PMG-12,A,2022-03-14 00:00:00,0.0,0.0,0.043,0.173,1.0,0.0,0.784,0.0,,0.0,0.0,
Edifício I-1    Parte 2,PMG-12,B,2022-03-14 00:00:00,0.0,0.0,0.02,0.195,1.0,0.0,0.785,-10.56,A,,0.0,N/M - Não foi possível monitorar por motivo de água/entope
Edifício I-1    Parte 2,PMG-13,A,2022-03-14 00:00:00,0.0,0.0,0.023,0.188,1.0,0.0,0.789,-0.02,,0.0,0.0,
Edifício I-1    Parte 2,PMG-13,B,2022-03-14 00:00:00,0.0,0.0,0.036,0.17,1.0,0.0,0.794,-0.06,,0.0,0.0,
Edifício I-1    Parte 2,PMG-14,A,2022-03-14 00:00:00,0.0,0.0,0.052,0.154,1.0,0.0,0.794,-0.1,,0.0,0.0,
Edifício I-1    Parte 2,PMG-14,B,2022-03-14 00:00:00,0.0,0.0,0.085,0.109,1.0,0.0,0.8059999999999999,-0.04,,0.0,0.0,
Edifício I-1    Parte 2,PMG-15,A,2022-03-14 00:00:00,0.0,0.0,0.005,0.211,1.0,0.0,0.784,-0.05,,0.0,0.0,
Edifício I-1    Parte 2,PMG-15,B,2022-03-14 00:00:00,0.0,0.0,0.001,0.213,1.0,0.0,0.7859999999999999,0.03,,0.0,0.0,
Edifício I-1    Parte 2,PMG-19,A,2022-03-14 00:00:00,0.0,0.0,0.014,0.201,1.0,0.0,0.785,0.07,,0.0,0.0,
Edifício I-1    Parte 2,PMG-19,B,2022-03-14 00:00:00,0.0,0.0,0.014,0.2,1.0,0.0,0.7859999999999999,0.08,,0.0,0.0,
Edifício I-1    Parte 2,PMG-21,A,2022-03-14 00:00:00,0.0,0.0,0.025,0.19,1.0,0.0,0.785,-0.06,,0.0,0.0,
Edifício I-1    Parte 2,PMG-21,B,2022-03-14 00:00:00,0.0,0.0,0.028,0.184,1.0,0.0,0.7879999999999999,-0.14,,0.0,0.0,
Edifício I-1    Parte 2,PMG-24,A,2022-03-14 00:00:00,0.0,0.0,0.018,0.201,1.0,0.0,0.7809999999999999,-0.04,,0.0,0.0,
Edifício I-1    Parte 2,PMG-24,B,2022-03-14 00:00:00,0.0,0.0,0.014,0.198,1.0,0.0,0.7879999999999999,0.03,,0.0,0.0,
I-3 Auditórios,PMG-25,A,2022-03-14 00:00:00,0.0,0.0,0.017,0.201,1.0,0.0,0.782,-0.03,,0.0,0.0,
I-3 Auditórios,PMG-25,B,2022-03-14 00:00:00,0.0,0.0,0.022,0.193,1.0,0.0,0.785,-0.03,,0.0,0.0,
I-3 Auditórios,PMG-26,A,2022-03-14 00:00:00,0.0,0.0,0.015,0.205,1.0,0.0,0.78,-0.04,,0.0,0.0,
I-3 Auditórios,PMG-26,B,2022-03-14 00:00:00,0.0,0.0,0.035,0.179,1.0,0.0,0.7859999999999999,-0.02,,0.0,0.0,
I-3 Auditórios,PMG-27,A,2022-03-14 00:00:00,0.0,0.0,0.035,0.176,1.0,0.0,0.789,0.13,,0.0,0.0,
I-3 Auditórios,PMG-27,B,2022-03-14 00:00:00,0.0,0.0,0.062,0.115,1.0,0.0,0.823,-0.08,,0.0,0.0,
I-3 Auditórios,PMG-28,A,2022-03-14 00:00:00,0.0,0.0,0.022,0.189,1.0,0.0,0.789,0.1,,0.0,0.0,
I-3 Auditórios,PMG-28,B,2022-03-14 00:00:00,0.0,0.0,0.055,0.126,1.0,0.0,0.8190000000000001,-0.03,,0.0,0.0,
I-3 Auditórios,PMG-29,A,2022-03-14 00:00:00,0.0,0.0,0.01,0.208,1.0,0.0,0.782,-0.07,,0.0,0.0,
I-3 Auditórios,PMG-29,B,2022-03-14 00:00:00,0.0,0.0,0.011,0.205,1.0,0.0,0.784,0.03,,0.0,0.0,
I-3 Auditórios,PMG-44,A,2022-03-14 00:00:00,0.0,0.0,0.019,0.187,1.0,0.0,0.794,0.02,,0.0,0.0,
I-3 Auditórios,PMG-44,B,2022-03-14 00:00:00,0.0,0.0,0.022,0.183,2.0,0.0,0.795,-0.09,,0.0,0.0,
I-3 Auditórios,PMG-45,A,2022-03-14 00:00:00,0.0,0.0,0.019,0.193,1.0,0.0,0.7879999999999999,0.13,,0.0,0.0,
I-3 Auditórios,PMG-45,B,2022-03-14 00:00:00,0.0,0.0,0.014,0.199,1.0,0.0,0.787,-0.02,,0.0,0.0,
I-3 Biblioteca,PMG-30,A,2022-03-14 00:00:00,0.0,0.0,0.009000000000000001,0.211,1.0,0.0,0.78,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-30,B,2022-03-14 00:00:00,0.0,0.0,0.014,0.199,2.0,0.0,0.787,0.08,,0.0,0.0,
I-3 Biblioteca,PMG-31,A,2022-03-14 00:00:00,0.0,0.0,0.014,0.204,1.0,0.0,0.782,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-31,B,2022-03-14 00:00:00,0.002,0.002,0.065,0.112,1.0,0.0,0.821,-0.05,E,,0.04,N/M - Não foi possível monitorar por motivo de água/entope
I-3 Biblioteca,PMG-32,A,2022-03-14 00:00:00,0.0,0.0,0.015,0.203,1.0,0.0,0.782,-0.03,,0.0,0.0,
I-3 Biblioteca,PMG-32,B,2022-03-14 00:00:00,0.0,0.0,0.02,0.192,1.0,0.0,0.7879999999999999,-0.13,,0.0,0.0,
I-3 Biblioteca,PMG-33,A,2022-03-14 00:00:00,0.0,0.0,0.008,0.208,1.0,0.0,0.784,-0.08,,0.0,0.0,
I-3 Biblioteca,PMG-33,B,2022-03-14 00:00:00,0.0,0.0,0.064,0.144,1.0,0.0,0.792,-0.05,,0.0,0.0,
I-3 Biblioteca,PMG-34,A,2022-03-14 00:00:00,0.0,0.0,0.008,0.209,1.0,0.0,0.7829999999999999,0.0,,0.0,0.0,
I-3 Biblioteca,PMG-34,B,2022-03-14 00:00:00,0.0,0.0,0.026,0.197,1.0,0.0,0.777,-0.06,,0.0,0.0,
I-3 Biblioteca,PMG-35,A,2022-03-14 00:00:00,0.0,0.0,0.009000000000000001,0.209,1.0,0.0,0.782,-0.12,,0.0,0.0,
I-3 Biblioteca,PMG-35,B,2022-03-14 00:00:00,0.0,0.0,0.023,0.195,1.0,0.0,0.782,0.02,,0.0,0.0,
I-3 Biblioteca,PMG-36,A,2022-03-14 00:00:00,0.0,0.0,0.006,0.208,1.0,0.0,0.7859999999999999,-0.12,,0.0,0.0,
I-3 Biblioteca,PMG-36,B,2022-03-14 00:00:00,0.0,0.0,0.07,0.168,1.0,0.0,0.762,-0.07,,0.0,0.0,
I-3 Biblioteca,PMG-37,A,2022-03-14 00:00:00,0.0,0.0,0.003,0.212,1.0,0.0,0.785,0.12,,0.0,0.0,
I-3 Biblioteca,PMG-37,B,2022-03-14 00:00:00,0.0,0.0,0.023,0.195,1.0,0.0,0.782,0.21,,0.0,0.0,
I-3 Biblioteca,PMG-38,A,2022-03-14 00:00:00,0.0,0.0,0.006999999999999999,0.211,1.0,0.0,0.782,-0.29,,0.0,0.0,
I-3 Biblioteca,PMG-38,B,2022-03-14 00:00:00,0.0,0.0,0.011,0.203,1.0,0.0,0.7859999999999999,-0.01,,0.0,0.0,
I-3 Biblioteca,PMG-39,A,2022-03-14 00:00:00,0.0,0.0,0.002,0.213,1.0,0.0,0.785,0.06,,0.0,0.0,
I-3 Biblioteca,PMG-39,B,2022-03-14 00:00:00,0.0,0.0,0.134,0.1,1.0,0.0,0.7659999999999999,-0.13,,0.0,0.0,
I-3 Biblioteca,PMG-40,A,2022-03-14 00:00:00,0.0,0.0,0.006999999999999999,0.208,1.0,0.0,0.785,0.03,,0.0,0.0,
I-3 Biblioteca,PMG-40,B,2022-03-14 00:00:00,0.0,0.0,0.005,0.209,1.0,0.0,0.7859999999999999,0.03,,0.0,0.0,
I-3 Biblioteca,PMG-41,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.214,1.0,0.0,0.785,-0.13,,0.0,0.0,
I-3 Biblioteca,PMG-41,B,2022-03-14 00:00:00,0.0,0.0,0.002,0.213,1.0,0.0,0.785,0.17,,0.0,0.0,
I-3 Biblioteca,PMG-42,A,2022-03-14 00:00:00,0.0,0.0,0.021,0.193,1.0,0.0,0.7859999999999999,0.03,,0.0,0.0,
I-3 Biblioteca,PMG-42,B,2022-03-14 00:00:00,0.0,0.0,0.004,0.212,1.0,0.0,0.784,0.04,,0.0,0.0,
I-3 Biblioteca,PMG-43,A,2022-03-14 00:00:00,0.0,0.0,0.002,0.214,1.0,0.0,0.784,-0.02,,0.0,0.0,
I-3 Biblioteca,PMG-43,B,2022-03-14 00:00:00,0.0,0.0,0.001,0.214,1.0,0.0,0.785,-0.08,,0.0,0.0,
Edifício I-4 ,PMG-63,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.213,1.0,0.0,0.7859999999999999,-0.12,,0.0,0.0,
Edifício I-4 ,PMG-63,B,2022-03-14 00:00:00,0.0,0.0,0.011,0.205,0.0,0.0,0.784,-0.1,,0.0,0.0,
Edifício I-4 ,PMG-64,A,2022-03-14 00:00:00,0.0,0.0,0.006,0.208,1.0,0.0,0.7859999999999999,-0.11,,0.0,0.0,
Edifício I-4 ,PMG-64,B,2022-03-14 00:00:00,0.0,0.0,0.032,0.192,1.0,0.0,0.7759999999999999,-0.66,A,,0.0,N/M - Não foi possível monitorar por motivo de água/entope
Edifício I-4 ,PMG-65,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.209,0.0,0.0,0.79,-0.01,,0.0,0.0,
Edifício I-4 ,PMG-65,B,2022-03-14 00:00:00,0.0,0.0,0.0,0.211,0.0,0.0,0.789,-0.19,,0.0,0.0,
Edifício I-4 ,PMG-66,A,2022-03-14 00:00:00,0.0,0.0,0.008,0.205,1.0,0.0,0.787,-0.04,,0.0,0.0,
Edifício I-4 ,PMG-66,B,2022-03-14 00:00:00,0.0,0.0,0.004,0.208,1.0,0.0,0.7879999999999999,-0.74,E,,0.0,N/M - Não foi possível monitorar por motivo de água/entope
Edifício I-4 ,PMG-67,A,2022-03-14 00:00:00,0.0,0.0,0.0,0.209,1.0,0.0,0.7909999999999999,-0.08,,0.0,0.0,
Edifício I-4 ,PMG-67,B,2022-03-14 00:00:00,0.0,0.0,0.001,0.209,1.0,0.0,0.79,-0.28,A,,0.0,N/M - Não foi possível monitorar por motivo de água/entope
Edifício I-4 ,PMG-68,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.209,1.0,0.0,0.79,-0.05,,0.0,0.0,
Edifício I-4 ,PMG-68,B,2022-03-14 00:00:00,0.0,0.0,0.001,0.21,1.0,0.0,0.789,-0.07,,0.0,0.0,
Edifício I-4 ,PMG-69,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.209,1.0,0.0,0.79,-0.1,,0.0,0.0,
Edifício I-4 ,PMG-69,B,2022-03-14 00:00:00,0.0,0.0,0.001,0.209,1.0,0.0,0.79,-0.46,A,,0.0,N/M - Não foi possível monitorar por motivo de água/entope
Edifício I-4 ,PMG-77,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.21,1.0,0.0,0.789,-0.03,,0.0,0.0,
Edifício I-4 ,PMG-77,B,2022-03-14 00:00:00,0.0,0.0,0.0,0.21,1.0,0.0,0.79,-0.17,,0.0,0.0,
Edifício I-4 ,PMG-78,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.21,1.0,0.0,0.789,-0.08,,0.0,0.0,
Edifício I-4 ,PMG-78,B,2022-03-14 00:00:00,0.0,0.0,0.001,0.209,1.0,0.0,0.79,-0.24,,0.0,0.0,
Edifício I-4 ,PMG-79,A,2022-03-14 00:00:00,0.0,0.0,0.0,0.21,1.0,0.0,0.79,-0.04,,0.0,0.0,
Edifício I-4 ,PMG-79,B,2022-03-14 00:00:00,0.0,0.0,0.0,0.21,1.0,0.0,0.79,-0.15,,0.0,0.0,
Edifício I-4 ,PMG-80,A,2022-03-14 00:00:00,0.0,0.0,0.001,0.208,1.0,0.0,0.7909999999999999,-0.05,,0.0,0.0,
Edifício I-4 ,PMG-80,B,2022-03-14 00:00:00,0.0,0.0,0.0,0.211,0.0,0.0,0.789,-0.24,A,,0.0,N/M - Não foi possível monitorar por motivo de água/entope
Edifício I-4 ,PMG-81,A,2022-03-14 00:00:00,0.0,0.0,0.0,0.21,1.0,0.0,0.79,0.02,,0.0,0.0,
